"Name","Count"
"Imperial Library\Imperial Library\Detail Components\Div 06-Wood and Plastic\061700-Shop-Fabricated Structural Wood","9"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Dream Classica","9"
"Libraries\Brazil\Equipamento Especial\Proteção contra incêndio","9"
"ESTRUTURAS\ELEMENTOS CONSTRUTIVOS\BLOCO, LAJE, ETC","9"
"Libraries\Brazil\Duto\Conexões\Redondo\Cotovelos","9"
"Imperial Library\Imperial Library\Structural\Framing\Wood","8"
"Arquitetura\10 - Elementos de Construção\Perfis\Molduras","8"
"Libraries\Brazil\Duto\Conexões\Retangular\Ts","8"
"Vegetação\PAISAGISMO\VASOS","8"
"Instalações\Equipamento elétrico\Luzes","8"
"Libraries\Brazil\Itens de detalhe\Div 09-Acabamentos\09600-Piso\09650-Piso resiliente","8"
"Itens de detalhe\Acabamentos\Piso\Piso resiliente","8"
"Cozinha\I) LAVADORAS","8"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Retangular\Ts","8"
"Libraries\US Metric\Annotations\Mechanical\Duct","8"
"Equipamentos\Aparelhos de Ginástica","8"
"Imperial Library\Detail Components\Div 09-Finishes\096000-Flooring\096500-Resilient Flooring","8"
"Libraries\Brazil\Pilares estruturais\Concreto pré-moldado","8"
"Imperial Library\Imperial Library\Specialty Equipment\Fire Protection","8"
"Libraries\Brazil\Mobiliário\Armazenamento","8"
"Portas e janelas\PUERTAS Y VENTANAS\CHAPAS","8"
"FABRICANTES\Herman Miller Collection\Action Office System\1 Walls\5 Stacking","8"
"Imperial Library\Imperial Library\Entourage","8"
"Iluminação\LUMINÁRIAS\BALIZADORES","8"
"Imperial Library\Imperial Library\Mechanical Equipment","8"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Aço NB\Soquete","8"
"Portas e janelas\portas 2 folhas\2 folhas","8"
"Vigas\Madeira","8"
"Imperial Library\Imperial Library\Profiles\Stairs","8"
"Pré-moldado estrutural\Peças de montagem","8"
"Libraries\US Metric\Furniture\Storage","8"
"Imperial Library\Mechanical Equipment","8"
"Imperial Library\Imperial Library\Detail Components\Div 09-Finishes\096000-Flooring\096500-Resilient Flooring","8"
"Libraries\US Metric\Duct\Fittings\Rectangular\Tees","8"
"Libraries\Brazil\Esqueleto estrutural\Madeira","8"
"Componente de Detalhe\Div 07-Proteção térmica e umidade\07600-Chapa e folha de metal\07645-Chapas pré-fabricadas","8"
"Libraries\Brazil\Tubulação\Conexões\Aço NB\Soquete","8"
"Portas e janelas\MAÇANETA","8"
"Portas e janelas\portas\Maçanetas Maçaneta de porta","8"
"Libraries\Brazil\Anotações\Mecânica\Duto","8"
"Janelas\Cantos de janela vidro","8"
"Portas e janelas\Maçanetas Maçaneta de porta","8"
"Imperial Library\Structural\Framing\Wood","8"
"Libraries\US Metric\Detail Items\Div 09-Finishes\09600-Flooring\09650-Resilient Flooring","8"
"FABRICANTES\Docol\Hidraulicos\Registros\BaseTec","8"
"Equipamento mecânico\Equipamento Mecanico","8"
"Imperial Library\Detail Components\Div 08-Openings\087100-Door Hardware","8"
"FABRICANTES\Herman Miller Collection\My Studio Environments\1 Infrastructure\1 Walls","8"
"Libraries\Brazil\Terreno\Acessórios","8"
"Libraries\US Metric\Electrical\MEP\Connectors","8"
"Componente de Detalhe\Div 08-Portas e janelas\08500-Janelas\08550-Janelas de madeira","8"
"Imperial Library\Imperial Library\Detail Components\Div 08-Openings\087100-Door Hardware","8"
"Variados\Anotação\Extremidades iniciais do eixo","8"
"Libraries\Brazil\Elétrica\MEP\Conectores","8"
"Componente de Detalhe\Div 09-Acabamentos\09600-Piso\09650-Piso resiliente","8"
"Imperial Library\Specialty Equipment\Fire Protection","8"
"Cozinha\Cozinha (","8"
"Libraries\US Metric\Fire Protection\Accessories","8"
"Instalações\Equipamento elétrico\Elétrica\MEP\Conectores","8"
"Imperial Library\Profiles\Stairs","8"
"Libraries\Brazil\Proteção contra incêndio\Acessórios","8"
"Libraries\Brazil\Hidráulica\MEP\Conexões\Drenagens","8"
"Libraries\Brazil\Tubulação\Válvulas\Válvulas de controle","8"
"Variados\BIBLIOTECA BLOCKS REVIT\PUERTAS Y VENTANAS\CHAPAS","8"
"Imperial Library\Entourage","8"
"Iluminação\LUMINÁRIAS\LED","8"
"Perfis","8"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decamatic Eco","8"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Soul","8"
"Sprinklers\Incendio\New Revit 2012 Models\Valves\EasyPac Riser Assemblies","8"
"FAMILIAS do SOBRADO\Elétrica\MEP\Conectores","8"
"Libraries\US Metric\Structural Framing\Wood","8"
"Framing estrutural\Madeira","8"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Equipamento especial\Proteção contra incêndio","8"
"Comp de det\Div 07-Proteção térmica e umidade\07600-Chapa e folha de metal\07645-Chapas pré-fabricadas","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Monocomandos Smart","8"
"Mobiliário\Mesa e centro","8"
"PERFIL\Perfis\Perfis de escadas","8"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Monocomandos Smart","8"
"Banheiro\COMPONENTES BANHEIRO","8"
"Libraries\US Metric\Structural Connections\Mounting Parts\Brick Tie Channels","8"
"Familias de Hidraulica\Familias Tigre\Soldavel","8"
"Caixas de correio","8"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Estrutural\Estrutura\Madeira","8"
"Tubulação\Conexões\Aço NB\Soquete","8"
"Elementos de Arquitetura\Cobertura\Telhados\Claraboia","8"
"FAMILIAS do SOBRADO\Vigas estruturais\Madeira","8"
"Telhado\Telhados\TELHAS","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Prata","8"
"FAMILIAS do SOBRADO\Terreno\Acessórios","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Quadratta","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Torneiras de parede","8"
"Mobiliário\Armários, Estantes e Cômodas","8"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 07-Proteção térmica e umidade\07600-Chapa e folha de metal\07645-Chapas pré-fabricadas","8"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 09-Acabamentos\09600-Piso\09650-Piso resiliente","8"
"Mobiliário\Armazenamento","8"
"Servicios Sanitarios\Elementos de baño","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Izy Plus","8"
"Comp de det\Div 06-Madeira e plástico\06100-Carpintaria bruta\06170-Madeira estrutural pré-fabricada","8"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 08-Portas e janelas\08500-Janelas\08550-Janelas de madeira","8"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Cubo","8"
"Pilares estruturais\Concreto pré-moldado","8"
"Bombeiros\Dispositivos de segurança","8"
"FAMILIAS do SOBRADO\Proteção contra incêndio\Acessórios","8"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Link","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Monocomandos Vogue Plus","8"
"Libraries\US Metric\Site\Accessories","8"
"Metric Library\Annotations\Heating Symbols\Radiation","8"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cubas\Cubas de semi-encaixe","8"
"Banheiro\Lavatorio","8"
"HABITACÃO\04. SALÓN\C) MUEBLES CON TV","8"
"Familias de Hidraulica\Familias Tigre\Drenagem Predial\Calha de Piso Normal DN 130","8"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Vegetação","8"
"Arquitetura\02 - Cozinha\Pias e Cubas","8"
"Sprinklers\Sprinklers","8"
"MUEBLES ARTEFACTOS Y OTROS COCINA\COCINA","8"
"Familias de Hidraulica\Familias Tigre\Drenagem Predial\Calha de Piso Normal DN 200","8"
"Obra ou Construção\obras\Urbanismo\Equipamentos Urbanos\BANCOS DE PRAÇA","8"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Belle Epoque Tradicional","8"
"Sala de aula-Biblioteca\Escolar","8"
"Dispositivos de segurança","8"
"Tapetes","8"
"Hidráulico\Torneiras","8"
"Elementos de Construção\Perfis\Molduras","8"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Oxford","8"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Dream Classica","8"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Cubas\Cubas suspensas","7"
"Telhado\Telhados\COBERTURA E MADEIRAMENTO\RoofGenerator\Families","7"
"PUERTAS\PACK PUERTAS\Hojas de Puertas","7"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Duna","7"
"Servicios Sanitarios\Grifos","7"
"ESTRUTURAS\COLUNAS","7"
"Libraries\Brazil\Terreno\Logística","7"
"CALHAS E RUFOS","7"
"LED tape","7"
"Elementos Moldados\Específico do Brasil","7"
"Imperial Library\Detail Components\Div 32-Exterior Improvements\321600-Curbs and Gutters","7"
"Libraries\Brazil\Aberturas","7"
"Claraboia\Claraboia","7"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Monocomandos\Smart","7"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Cubas\Cubas de apoio - sobrepor","7"
"Pias\Cubas Deca\Cubas suspensas","7"
"Esquadrias\Portas\Portão","7"
"Mobiliário\Sala","7"
"Mobiliário\Sala de Estar\Hacks e estantes","7"
"Arquitetura\06 - Humanos e Animais\Pictogramas 3D","7"
"FAMILIAS do SOBRADO\Terreno\Logística","7"
"Libraries\US Metric\Casework\Wall Cabinets","7"
"Telhado\Telhados\COBERTURA E MADEIRAMENTO\RoofGenerator\COLONIAL","7"
"Banheiro\H) PLATOS DE DUCHA","7"
"Libraries\US Metric\Annotations\Mechanical","7"
"Colunas\Precast Concrete","7"
"Elétrico\Família_iluminação_forro_parede\Parede","7"
"GELADEIRAS - FREEZERS","7"
"Banheiro\MueblesyGabinetes\Muebles y Gabinetes","7"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Loucas\Nuova","7"
"Libraries\Brazil\Tubulação\Conexões\PVC\Sch 40\Tipo-soquete","7"
"Libraries\Brazil\Tubulação\Válvulas\Válvulas de balanceamento","7"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Loucas\Ravena","7"
"Mobiliário\Interiores - Acessórios","7"
"Framing\Light Gauge Steel","7"
"Imperial Library\Imperial Library\Detail Components\Div 32-Exterior Improvements\321600-Curbs and Gutters","7"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Resolve\2 Work Surfaces","7"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Redondo\Torneiras","7"
"Colunas\Concreto","7"
"Columns\Precast Concrete","7"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Monocomandos\Link","7"
"Libraries\Brazil\Itens de detalhe\Div 03-Concreto\03400-Concreto pré-mold\03410-Fábrica-Conc est pré-mold","7"
"Banheiro\D) VARIOS","7"
"Aquários","7"
"Específico do Brasil","7"
"Componente de Detalhe\Div 08-Portas e janelas\08700-Ferragens\08720-Vedação e seladores","7"
"Libraries\Brazil\Elementos Moldados\Específico do Brasil","7"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Banho\Duchas manuais","7"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Loucas\LK","7"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\Redondo\Cotovelos","7"
"Libraries\Brazil\Anotações\Mecânica","7"
"Libraries\Brazil\Componentes de gabinete\Gabinetes de parede","7"
"FABRICANTES\Docol\Hidraulicos\Registros\Gaveta","7"
"Mobiliário\ESCRITÓRIO\Estantes","7"
"Componentes de gabinete\Gabinetes de parede","7"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cubas\Cubas suspensas","7"
"Libraries\US Metric\Mechanical\MEP\Air-Side Components\Heaters","7"
"PROJETO\Cinema_Auditório","7"
"Libraries\US Metric\Structural Columns\Precast Concrete","7"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Terreno\Acessórios","7"
"Esquadrias\Janelas\CORRER","7"
"Mobiliário\Cadeiras\PISCINA","7"
"Elementos de Arquitetura\Gradil","7"
"Arquitetura\01 - Banheiro\Chuveiros e Duchas","7"
"Urbanismo","7"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Max","7"
"Cozinha\Coifas","7"
"Libraries\US Metric\Structural Connections\Mounting Parts\Lifting Anchors","7"
"Variados\Anotação\Extremidades de nível","7"
"Incêndio","7"
"Iluminação\LUMINÁRIAS\SOBREPOR","7"
"Secador de mão","7"
"Mobiliário\Cadeiras\PUFF","7"
"Arquitetura\09 - Área Externa\Áreas de Piscina e Varandas","7"
"Imperial Library\Site\Logistics","7"
"Portas e janelas\portas\Hardware","7"
"Libraries\US Metric\Pipe\Valves\Balancing Valves","7"
"Instalações\PROTEÇÃO CONTRA INCÊNDIO\Placas","7"
"Arquitetura\01 - Banheiro\Vasos Sanitários","7"
"Libraries\US Metric\Pipe\Fittings\PVC\Sch 40\Socket-Type","7"
"FABRICANTES\Herman Miller Collection\Action Office System\1 Walls\2 Standard Thin Base","7"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Cubas\Cubas de apoio","7"
"Libraries\Brazil\Itens de detalhe\Div 06-Madeira e plástico\06100-Carpintaria bruta\06110-Estrutura de madeira","7"
"Humanos e Animais\Animais","7"
"Esquadrias\Janelas\Grid","7"
"Libraries\US Metric\Openings","7"
"Familias de Hidraulica\Familias Tigre\Drenagem Predial\Calha de Piso Reforcada DN 130 x 148","7"
"Familias de Hidraulica\Familias Tigre\Drenagem Predial\Calha de Piso Reforcada DN 130 x 75","7"
"Libraries\US Metric\Site\Logistics","7"
"Mobiliário\Cama","7"
"Sala TV e Home","7"
"Consultorio\Dentista","7"
"Libraries\US Metric\Structural Framing\Light Gauge Steel","7"
"Libraries\Brazil\Mecânica\MEP\Componentes secundários de ar\Aquecedores","7"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Windsor","7"
"FAMILIAS do SOBRADO\Pilares estruturais\Concreto  moldado in loco","7"
"Itens de detalhe\Preparação do terreno\Bases, lastros e pavimentos\Meios-fios e canaletas","7"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decalux","7"
"Janelas\ALUMINIO","7"
"Janelas\Canto","7"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 08-Portas e janelas\08500-Janelas\08510-Janelas de aço","7"
"Área Externa\Quadras e Campos","7"
"FAMILIAS do SOBRADO\portas\maçanetas","7"
"Arquitetura\10 - Elementos de Construção\Elevadores","7"
"Mecânica\MEP\Componentes secundários de ar\Aquecedores","7"
"Cozinha\Lava pratos","7"
"Mobiliário\ESCRITÓRIO\Mesas e escrivaninhas","7"
"Portas e janelas\PACK PUERTAS\Hojas de Puertas","7"
"Elementos de Arquitetura\Corrimãos\CORRIMÃOS E GUARDA-CORPO","7"
"PUERTAS\B) ENTRADA VIVIENDA","7"
"Secadora","7"
"Cozinha\Conjuntos","7"
"Elementos de Arquitetura\Escadas\ESCADAS E ELEVADORES\ESCADAS","7"
"Componente de Detalhe\Div 08-Portas e janelas\08500-Janelas\08520-Janelas de alumínio","7"
"Poltronas","7"
"Bombeiros\Dispositivos de alarme de incêndio\Dispositivos de alarme de incêndio","7"
"Elétrico\LED tape","7"
"Imperial Library\Imperial Library\Site\Logistics","7"
"Equipamentos\Informática","7"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 09-Acabamentos\09500-Forros\09510-Forros acústicos","7"
"Hidráulico\Biblioteca Deca BIM Revit\Metais\Targa","7"
"Itens de detalhe\Portas e janelas\Hardware\Vedação e seladores","7"
"Madeira","7"
"Sprinklers\Incendio\New Revit 2012 Models\Valves\G-4000","6"
"Libraries\Brazil\Itens de detalhe\Div 04-Alvenaria\04090-Acessórios de alvenaria","6"
"Libraries\Brazil\Itens de detalhe\Div 05-Metais\05300-Deck de metal\05310-Deck de aço","6"
"Mobiliário\ESCRITÓRIO\Livros","6"
"Imperial Library\Titleblocks","6"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Action Office System\3 Storage","6"
"Mobiliário\Mesas\Mesas de Escritório","6"
"Arquitetura\07 - Vegetais\Vasos para Plantas","6"
"Portas e janelas\portas\maçanetas","6"
"Cozinha\Forno elétrico","6"
"Mobiliário\Guarda-Roupas","6"
"Variados\Varios","6"
"Banheiro\A) COMPLETO","6"
"FABRICANTES\Herman Miller Collection\2 Desks and Tables\3 Occasional tables","6"
"EQUIPAMENTOS ELETRÔNICOS\Eletrônicos\Som","6"
"Vegetação\Vegetação\VEGETAIS","6"
"Hidráulico\Biblioteca Deca BIM Revit\Banho\Deca Dive","6"
"Instalações\Equipamento elétrico\Elétrica\Arquitetura\Eletrica\Alimentação elétrica\Terminais","6"
"Postes\Postes","6"
"ESTRUTURAS\VIGAS","6"
"Itens de detalhe\Portas e janelas\Janelas\Janelas de aço","6"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Decalux Save","6"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Componentes de gabinete\Banheiro residencial","6"
"Equipamento Especial\Sala de aula-Biblioteca","6"
"Itens de detalhe\Metais\Estrutura metálica formada a frio\Montantes de metal de arrimo","6"
"FAMILIAS do SOBRADO\Elétrica\MEP\Informação e comunicação\Chamada de enfermeira","6"
"Itens de detalhe\Metais\Deck de metal\Deck de aço","6"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Estrutural\Colunas\Aço","6"
"Pranchas\Pranchas REVIT","6"
"Pré-moldado estrutural\Anotações","6"
"Cozinha\Cafeteira","6"
"Contraventamento nos símbolos da vista da planta","6"
"Itens de detalhe\Alvenaria\Acessórios de alvenaria","6"
"Elementos de Arquitetura\Escadas\Escadas rolantes","6"
"Banheiro\Chuveiros","6"
"Itens de detalhe\Acabamentos\Emboço e placa de gesso\Acessórios parede de gesso","6"
"Instalações\EQUIPAMENTOS MECÂNICOS\Equipamento mecânico\Mechanical\REVIT Accessories Files","6"
"Instalações\EQUIPAMENTOS MECÂNICOS\Equipamento mecânico\Mechanical\REVIT Water Source Files","6"
"INTERIORES\Decoração\Objetos Pessoais","6"
"FABRICANTES\Celite\Louças\Geral","6"
"Familias de Hidraulica\Familias Tigre\Drenagem Predial\Caixa de Areia","6"
"FABRICANTES\Celite\Louças\Tanques","6"
"Corrimãos\Balaústres\Específico do Brasil","6"
"Painéis\Painéis de parede cortina","6"
"Banheiro\BOX, SAUNA E DIVISÓRIAS","6"
"Abafadores","6"
"VERTICAL MOTION","6"
"Ambiente","6"
"FAMILIAS do SOBRADO\Proteção contra incêndio\Armários","6"
"Arquitetura\04 - Mobiliário\Racks","6"
"Estrutural\Treliças estruturais","6"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\DecaBIM\Locale\4 Power","6"
"Libraries\Brazil\Elétrica\MEP\Informação e comunicação\Chamada de enfermeira","6"
"ELECTRICIDAD-ARTEF\LAMPARA PISO INTERIOR","6"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Metais\Windsor","6"
"Sinalização\Sinalização de Transito\Sistema de mobiliário\Armazenamento","6"
"Elementos de Arquitetura\Blocos Concreto\Bloco B34 - com base na parede","6"
"Obra ou Construção\obras\Urbanismo\Equipamentos Urbanos","6"
"Libraries\Brazil\Duto\Conexões\Retangular\Transições","6"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Ambiente","6"
"Vegetação\RPC","6"
"HABITACÃO\03. DORMITORIO\A) MESITA DE NOCHE","6"
"Elementos de Arquitetura\Cobertura\COBERTURA E MADEIRAMENTO\ELEMENTOS TELHADO","6"
"Banheiro\Duchas\Duchas\Base","6"
"Mobiliário\Sala de Estar\Sofas","6"
"Libraries\Brazil\Corrimãos\Balaústres\Específico do Brasil","6"
"Símbolos Gráficos\Setas Norte","6"
"Anotaciones\Nortes","6"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 04-Alvenaria\04090-Acessórios de alvenaria","6"
"ORIGINAIS DO REVIT\RAC 2011\Metric Library\Comp de det\Div 05-Metais\05300-Deck de metal\05310-Deck de aço","6"
"Instalações\Equipamento de hidráulica (1)\Arquitetura\Tubulação\Conexões\PVC\Sch 40\Tipo-soquete","6"
"PUERTAS","6"
"Libraries\Brazil\Ambiente","6"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Monocomandos\Unic","6"
"Vegetação\VEGETAIS","6"
"Familias de Hidraulica\Biblioteca Deca BIM Revit\Produtos Economizadores\Deca Touch","6"
"Elementos de Arquitetura\Escadas\Escada e corrimão","6"
"Janelas\janelas canto vidro","6"
"Anotaciones\Anotações\Civil","6"
"ESTRUTURAS\PILARES ESTRUTURAIS","6"
"ESTRUTURAS\Estruturas de Madeira","6"
"Libraries\Brazil\Itens de detalhe\Div 08-Portas e janelas\08500-Janelas\08550-Janelas de madeira","6"
"Libraries\US Metric\Pipe\Valves\Plug Valves","6"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Acessorios Clean","6"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Tube","6"
"Libraries\US Metric\Detail Items\Div 08-Doors and Windows\08500-Windows\08510-Steel Windows","6"
"Libraries\US Metric\Detail Items\Div 05-Metals\05400-Cold-Formed Metal Framing\05420-Load-Bearing Metal Studs","6"
"Libraries\US Metric\Detail Items\Div 05-Metals\05300-Metal Deck\05310-Steel Deck","6"
"Libraries\US Metric\Detail Items\Div 04-Masonry\04090-Masonry Accessories","6"
"Libraries\US Metric\Detail Items\Div 03-Concrete\03400-Precast Concrete\03410-Plant-Precast Structural Concrete","6"
"Variados\BIBLIOTECA BLOCKS REVIT\ELECTRICIDAD-ARTEF\LAMPARA PISO INTERIOR","6"
"Hidráulico\Bim_Compacto_Familias\Bim_Compacto_Familias\Metais\Link Quadratta","6"
