"action","reason","id","family_name","category","symbols","used_symbols_detected","review_candidate"
"MANTER","Familia base ou potencialmente util no template","4619973","x-Módulo de Tomada não listavel 4","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4620010","x-Módulo de Tomada não listavel 4 4X4","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4619933","x-Módulo de Tomada não listavel 4_tomada com 2 interruptores","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4619837","x-Módulo de Tomada não listavel 5 4X4","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4619741","x-Módulo de Tomada não listavel 6 4X4","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4619691","x-Módulo de Tomada não listavel 7 4X4","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4619649","x-Módulo de Tomada não listavel 8 4X4","Dispositivos elétricos","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4619562","x-Tomada de Piso 4x4 1","Dispositivos elétricos","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624590","x.Módulo de Tomada com interruptor 1 4x4 não listavel","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624341","x.Módulo de Tomada não listavel 1 2 tomadas 2 interruptores 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4626029","x.Módulo de Tomada não listavel 2","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624440","x.Módulo de Tomada não listavel 2 2 tomadas 2 interruptores 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4625378","x.Módulo de Tomada não listavel 2 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4625418","x.Módulo de Tomada não listavel 22 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624959","x.Módulo de Tomada não listavel 3 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4625814","x.Módulo de Tomada não listavel 3 tomadas","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4625620","x.Módulo de Tomada não listavel 4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4625045","x.Módulo de Tomada não listavel 4 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4625542","x.Módulo de Tomada não listavel 4_tomada com 2 interruptores","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624873","x.Módulo de Tomada não listavel 5 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624787","x.Módulo de Tomada não listavel 6 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624715","x.Módulo de Tomada não listavel 7 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624755","x.Módulo de Tomada não listavel 8 4X4","Dispositivos elétricos","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","4624075","x.Tomada de Piso 4x4 1","Dispositivos elétricos","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4611978","M_Enrijecedor Linear-Placa","Enrijecedores estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4489382","M_Reforço Linear-Placa","Enrijecedores estruturais","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618288","Caixa Para Medidor Monofasico_Coelba","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618243","Caixa Para Medidor Polifasico_Coelba","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618431","Caixa de Barramento Equipotencial - BEP","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618380","Caixa de Passagem Elétrica de Parede de Embutir - CPT","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618333","Caixa metalica para medidores_Elektro","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3168119","Cooktop Brastemp 4 bocas","Equipamento elétrico","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","2958969","Cooktop Brastemp 5 bocas","Equipamento elétrico","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4618205","Copel CMM_Módulo para o Barramento","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618178","Copel CMM_Módulo para os Medidores","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618224","Copel Caixa AN para DPS","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4623113","Generator_50_x_148_18923","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4623037","Grupo5_TIP_19dez18_InstalacoesEletricaseIluminacao_TomadaTripla4x2_ABDI-MDIC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4616173","M_Comutador Ethernet","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4616529","M_Painel de distribuição da iluminação e eletrodoméstico - 208V MLO","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4616585","M_Painel de distribuição da iluminação e eletrodoméstico - 480V MLO","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4616401","M_Transformador tipo seco - 480-208Y120 - NEMA tipo 2","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4617968","PADRÃO DE ENTRADA INDIVIDUAL COM CAIXA TIPO E_subterranea_Eletropaulo","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618034","Padrão de Caixa de Medição Tipo E - CPFL","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4618015","Padrão de Entrada EDP","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4617926","Poste de Medição","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4617884","Poste de Medição1","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4616644","Quadro Eletrica","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621842","Quadro de Distribuição 12-16 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621765","Quadro de Distribuição 18-24 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621675","Quadro de Distribuição 27-36 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621971","Quadro de Distribuição 3-4 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621911","Quadro de Distribuição 6-8 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621611","Quadro de Distribuição Slim 12 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4621457","Quadro de Distribuição Slim 48 Disjuntores de embutir em PVC","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","3630756","Ramal de Entrada Individual_Saida Subterrânea_Medição em Muro","Equipamento elétrico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4617836","Ramal de Entrada Individual_Subterrâneo_Medição em Muro","Equipamento elétrico","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1831356","Box 2 Lados - L","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2044067","Box Paramétrico","Equipamento especial","3","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4623609","Chatsworth_rack_with_cable_management_4526","Equipamento especial","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3628617","Dishwasher (M)","Equipamento especial","3","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3395500","Fogão 29(1)","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3029321","Forno de Embutir Paramético","Equipamento especial","2","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2997060","Frigobar Brastemp Retro","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2994638","Geladeira Brastemp","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2995982","Geladeira Retro","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3444791","Lava e Seca - Bosch","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3517454","Maquina de Lavar Roupa - 9","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3031905","Microondas Paramétrico","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1811737","Máquina de Lavar Roupas - Lava e Seca WVT1260BR","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3628600","Range (M)","Equipamento especial","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","3628925","Refrigerador","Equipamento especial","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3585708","Refrigerator_built-in_SideBySide_stainlessrfa_5540","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2963937","TV","Equipamento especial","6","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3621564","TV LCD III-3","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","1827871","Tanque Área de Serviços","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2021507","_cooktop 5 bocas BDD75AE","Equipamento especial","1","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3031823","botão forno","Equipamento especial","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4103911","corrimao-angra","Equipamento especial","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103898","corrimao-ilha-bela","Equipamento especial","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103885","corrimao-parati","Equipamento especial","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103309","escada-confort-2pol","Equipamento especial","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103298","escada-tradicional-2pol","Equipamento especial","0","0","NAO"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","2993830","geladeira dupla","Equipamento especial","4","0","SIM"
"REVISAR_COM_USUARIO","Pode ser util, mas precisa escolher kit padrao antes de manter tudo","3031837","puxador","Equipamento especial","1","0","SIM"
"MANTER","Familia base ou potencialmente util no template","4103019","torre-com-botao-de-emergencia","Equipamento especial","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4100046","M_Air Handling Unit - Split System - Vertical","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4100099","M_Boiler","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4100313","M_Inline Pump - Circulator","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4100447","M_Radiator - Hydronic Fin Tube","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4101120","M_VAV Unit - Parallel Fan Powered","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103672","New SD 25-40 - SODRAMAR","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103653","New SD 60-80 - SODRAMAR","Equipamento mecânico","0","0","NAO"
"MANTER","Familia base ou potencialmente util no template","4103637","TROCADOR DE CALOR THI - SODRAMAR","Equipamento mecânico","0","0","NAO"
